tanggal,nama_provinsi,lat,lon,hujan_mm,suhu_rata,kelembaban_tanah,persentase_penduduk_miskin
2024-02-28,SULAWESI TENGGARA,-4.1449,122.1746,20.0,26.7,0.394,11.21
2024-02-29,SULAWESI TENGGARA,-4.1449,122.1746,11.9,26.5,0.415,11.21
2024-03-01,SULAWESI TENGGARA,-4.1449,122.1746,1.9,26.9,0.389,11.21
2024-03-02,SULAWESI TENGGARA,-4.1449,122.1746,12.9,26.2,0.391,11.21
2024-03-03,SULAWESI TENGGARA,-4.1449,122.1746,37.8,26.0,0.404,11.21
2024-03-04,SULAWESI TENGGARA,-4.1449,122.1746,11.1,26.6,0.405,11.21
2024-03-05,SULAWESI TENGGARA,-4.1449,122.1746,16.1,26.7,0.4,11.21
2024-03-06,SULAWESI TENGGARA,-4.1449,122.1746,24.3,26.3,0.402,11.21
2024-03-07,SULAWESI TENGGARA,-4.1449,122.1746,22.8,26.5,0.41,11.21
2024-03-08,SULAWESI TENGGARA,-4.1449,122.1746,21.9,26.0,0.416,11.21
2024-03-09,SULAWESI TENGGARA,-4.1449,122.1746,42.9,26.3,0.424,11.21
2024-03-10,SULAWESI TENGGARA,-4.1449,122.1746,34.0,24.9,0.429,11.21
2024-03-11,SULAWESI TENGGARA,-4.1449,122.1746,0.6,26.5,0.407,11.21
2024-03-12,SULAWESI TENGGARA,-4.1449,122.1746,17.5,27.2,0.401,11.21
2024-03-13,SULAWESI TENGGARA,-4.1449,122.1746,13.7,26.1,0.418,11.21
2024-03-14,SULAWESI TENGGARA,-4.1449,122.1746,0.3,26.6,0.399,11.21
2024-03-15,SULAWESI TENGGARA,-4.1449,122.1746,0.0,27.3,0.378,11.21
2024-03-16,SULAWESI TENGGARA,-4.1449,122.1746,0.8,26.8,0.367,11.21
2024-03-17,SULAWESI TENGGARA,-4.1449,122.1746,10.1,26.9,0.374,11.21
2024-03-18,SULAWESI TENGGARA,-4.1449,122.1746,12.6,26.8,0.362,11.21
2024-03-19,SULAWESI TENGGARA,-4.1449,122.1746,13.5,26.0,0.397,11.21
2024-03-20,SULAWESI TENGGARA,-4.1449,122.1746,5.9,26.5,0.384,11.21
2024-03-21,SULAWESI TENGGARA,-4.1449,122.1746,19.0,25.7,0.394,11.21
2024-03-22,SULAWESI TENGGARA,-4.1449,122.1746,7.8,25.9,0.401,11.21
2024-03-23,SULAWESI TENGGARA,-4.1449,122.1746,11.3,26.1,0.405,11.21
2024-03-24,SULAWESI TENGGARA,-4.1449,122.1746,9.1,26.5,0.398,11.21
2024-03-25,SULAWESI TENGGARA,-4.1449,122.1746,6.5,26.6,0.399,11.21
2024-03-26,SULAWESI TENGGARA,-4.1449,122.1746,4.5,26.4,0.4,11.21
2024-03-27,SULAWESI TENGGARA,-4.1449,122.1746,18.7,26.3,0.402,11.21
2024-03-28,SULAWESI TENGGARA,-4.1449,122.1746,37.0,25.9,0.408,11.21
2024-03-29,SULAWESI TENGGARA,-4.1449,122.1746,14.1,26.3,0.405,11.21
2024-03-30,SULAWESI TENGGARA,-4.1449,122.1746,27.6,26.3,0.402,11.21
2024-03-31,SULAWESI TENGGARA,-4.1449,122.1746,3.0,26.6,0.394,11.21
2024-04-01,SULAWESI TENGGARA,-4.1449,122.1746,14.5,26.4,0.411,11.21
2024-04-02,SULAWESI TENGGARA,-4.1449,122.1746,9.3,26.1,0.409,11.21
2024-04-03,SULAWESI TENGGARA,-4.1449,122.1746,0.6,26.4,0.403,11.21
2024-04-04,SULAWESI TENGGARA,-4.1449,122.1746,9.5,26.3,0.406,11.21
2024-04-05,SULAWESI TENGGARA,-4.1449,122.1746,17.4,26.3,0.407,11.21
2024-04-06,SULAWESI TENGGARA,-4.1449,122.1746,4.0,26.2,0.406,11.21
2024-04-07,SULAWESI TENGGARA,-4.1449,122.1746,2.8,26.2,0.403,11.21
2024-04-08,SULAWESI TENGGARA,-4.1449,122.1746,24.4,26.1,0.408,11.21
2024-04-09,SULAWESI TENGGARA,-4.1449,122.1746,32.1,25.9,0.419,11.21
2024-04-10,SULAWESI TENGGARA,-4.1449,122.1746,18.9,26.0,0.419,11.21
2024-04-11,SULAWESI TENGGARA,-4.1449,122.1746,14.2,26.0,0.413,11.21
2024-04-12,SULAWESI TENGGARA,-4.1449,122.1746,18.9,25.5,0.419,11.21
2024-04-13,SULAWESI TENGGARA,-4.1449,122.1746,30.9,25.5,0.419,11.21
2024-04-14,SULAWESI TENGGARA,-4.1449,122.1746,18.1,25.4,0.419,11.21
2024-04-15,SULAWESI TENGGARA,-4.1449,122.1746,7.6,25.6,0.416,11.21
2024-04-16,SULAWESI TENGGARA,-4.1449,122.1746,6.4,25.7,0.415,11.21
2024-04-17,SULAWESI TENGGARA,-4.1449,122.1746,31.0,26.3,0.419,11.21
2024-04-18,SULAWESI TENGGARA,-4.1449,122.1746,0.7,26.9,0.404,11.21
2024-04-19,SULAWESI TENGGARA,-4.1449,122.1746,4.8,26.7,0.398,11.21
2024-04-20,SULAWESI TENGGARA,-4.1449,122.1746,3.7,26.5,0.396,11.21
2024-04-21,SULAWESI TENGGARA,-4.1449,122.1746,16.7,26.1,0.401,11.21
2024-04-22,SULAWESI TENGGARA,-4.1449,122.1746,20.5,25.6,0.413,11.21
2024-04-23,SULAWESI TENGGARA,-4.1449,122.1746,16.7,26.8,0.413,11.21
2024-04-24,SULAWESI TENGGARA,-4.1449,122.1746,9.1,26.2,0.414,11.21
2024-04-25,SULAWESI TENGGARA,-4.1449,122.1746,5.9,26.2,0.407,11.21
2024-04-26,SULAWESI TENGGARA,-4.1449,122.1746,2.1,26.9,0.393,11.21
2024-04-27,SULAWESI TENGGARA,-4.1449,122.1746,17.6,25.9,0.405,11.21
2024-04-28,SULAWESI TENGGARA,-4.1449,122.1746,18.2,25.5,0.418,11.21
2024-04-29,SULAWESI TENGGARA,-4.1449,122.1746,32.9,24.9,0.427,11.21
2024-04-30,SULAWESI TENGGARA,-4.1449,122.1746,15.1,25.8,0.423,11.21
2024-05-01,SULAWESI TENGGARA,-4.1449,122.1746,8.1,25.7,0.417,11.21
2024-05-02,SULAWESI TENGGARA,-4.1449,122.1746,31.1,25.4,0.423,11.21
2024-05-03,SULAWESI TENGGARA,-4.1449,122.1746,28.6,25.1,0.425,11.21
2024-05-04,SULAWESI TENGGARA,-4.1449,122.1746,23.9,24.7,0.427,11.21
2024-05-05,SULAWESI TENGGARA,-4.1449,122.1746,1.2,26.3,0.41,11.21
2024-05-06,SULAWESI TENGGARA,-4.1449,122.1746,6.6,25.6,0.411,11.21
2024-05-07,SULAWESI TENGGARA,-4.1449,122.1746,6.5,26.1,0.412,11.21
2024-05-08,SULAWESI TENGGARA,-4.1449,122.1746,20.5,25.7,0.418,11.21
2024-05-09,SULAWESI TENGGARA,-4.1449,122.1746,10.9,25.6,0.418,11.21
2024-05-10,SULAWESI TENGGARA,-4.1449,122.1746,14.3,25.7,0.417,11.21
2024-05-11,SULAWESI TENGGARA,-4.1449,122.1746,7.1,25.7,0.411,11.21
2024-05-12,SULAWESI TENGGARA,-4.1449,122.1746,3.2,26.0,0.403,11.21
2024-05-13,SULAWESI TENGGARA,-4.1449,122.1746,1.9,26.1,0.395,11.21
2024-05-14,SULAWESI TENGGARA,-4.1449,122.1746,11.1,25.8,0.406,11.21
2024-05-15,SULAWESI TENGGARA,-4.1449,122.1746,11.5,25.7,0.419,11.21
2024-05-16,SULAWESI TENGGARA,-4.1449,122.1746,4.3,25.9,0.413,11.21
2024-05-17,SULAWESI TENGGARA,-4.1449,122.1746,8.9,25.6,0.407,11.21
2024-05-18,SULAWESI TENGGARA,-4.1449,122.1746,7.1,25.2,0.404,11.21
2024-05-19,SULAWESI TENGGARA,-4.1449,122.1746,7.9,25.4,0.405,11.21
2024-05-20,SULAWESI TENGGARA,-4.1449,122.1746,1.0,26.5,0.393,11.21
2024-05-21,SULAWESI TENGGARA,-4.1449,122.1746,18.8,25.5,0.405,11.21
2024-05-22,SULAWESI TENGGARA,-4.1449,122.1746,18.7,25.3,0.415,11.21
2024-05-23,SULAWESI TENGGARA,-4.1449,122.1746,7.3,25.6,0.42,11.21
2024-05-24,SULAWESI TENGGARA,-4.1449,122.1746,15.6,25.2,0.417,11.21
2024-05-25,SULAWESI TENGGARA,-4.1449,122.1746,10.5,25.8,0.417,11.21
2024-05-26,SULAWESI TENGGARA,-4.1449,122.1746,23.7,25.0,0.426,11.21
2024-05-27,SULAWESI TENGGARA,-4.1449,122.1746,3.6,25.7,0.414,11.21
2024-05-28,SULAWESI TENGGARA,-4.1449,122.1746,20.1,25.2,0.413,11.21
2024-05-29,SULAWESI TENGGARA,-4.1449,122.1746,0.7,27.2,0.404,11.21
2024-05-30,SULAWESI TENGGARA,-4.1449,122.1746,3.2,26.8,0.395,11.21
2024-05-31,SULAWESI TENGGARA,-4.1449,122.1746,1.0,27.1,0.389,11.21
2024-06-01,SULAWESI TENGGARA,-4.1449,122.1746,13.0,25.8,0.401,11.21
2024-06-02,SULAWESI TENGGARA,-4.1449,122.1746,16.3,25.4,0.416,11.21
2024-06-03,SULAWESI TENGGARA,-4.1449,122.1746,7.0,25.4,0.419,11.21
2024-06-04,SULAWESI TENGGARA,-4.1449,122.1746,10.6,25.0,0.416,11.21
2024-06-05,SULAWESI TENGGARA,-4.1449,122.1746,0.5,26.0,0.404,11.21
2024-06-06,SULAWESI TENGGARA,-4.1449,122.1746,1.1,25.8,0.387,11.21
2024-06-07,SULAWESI TENGGARA,-4.1449,122.1746,1.0,26.1,0.378,11.21
2024-06-08,SULAWESI TENGGARA,-4.1449,122.1746,10.7,25.4,0.387,11.21
2024-06-09,SULAWESI TENGGARA,-4.1449,122.1746,6.3,25.4,0.394,11.21
2024-06-10,SULAWESI TENGGARA,-4.1449,122.1746,2.7,25.8,0.395,11.21
2024-06-11,SULAWESI TENGGARA,-4.1449,122.1746,9.9,25.1,0.395,11.21
2024-06-12,SULAWESI TENGGARA,-4.1449,122.1746,12.7,24.7,0.408,11.21
2024-06-13,SULAWESI TENGGARA,-4.1449,122.1746,0.1,26.0,0.395,11.21
2024-06-14,SULAWESI TENGGARA,-4.1449,122.1746,0.7,26.0,0.378,11.21
2024-06-15,SULAWESI TENGGARA,-4.1449,122.1746,0.9,26.1,0.366,11.21
2024-06-16,SULAWESI TENGGARA,-4.1449,122.1746,9.8,25.1,0.377,11.21
2024-06-17,SULAWESI TENGGARA,-4.1449,122.1746,0.3,26.0,0.374,11.21
2024-06-18,SULAWESI TENGGARA,-4.1449,122.1746,0.5,25.2,0.358,11.21
2024-06-19,SULAWESI TENGGARA,-4.1449,122.1746,0.0,25.2,0.345,11.21
2024-06-20,SULAWESI TENGGARA,-4.1449,122.1746,0.1,25.0,0.337,11.21
2024-06-21,SULAWESI TENGGARA,-4.1449,122.1746,4.1,25.2,0.335,11.21
2024-06-22,SULAWESI TENGGARA,-4.1449,122.1746,22.7,24.6,0.372,11.21
2024-06-23,SULAWESI TENGGARA,-4.1449,122.1746,18.9,23.9,0.408,11.21
2024-06-24,SULAWESI TENGGARA,-4.1449,122.1746,20.0,24.2,0.416,11.21
2024-06-25,SULAWESI TENGGARA,-4.1449,122.1746,5.7,24.9,0.41,11.21
2024-06-26,SULAWESI TENGGARA,-4.1449,122.1746,21.9,24.1,0.414,11.21
2024-06-27,SULAWESI TENGGARA,-4.1449,122.1746,0.0,25.7,0.396,11.21
2024-06-28,SULAWESI TENGGARA,-4.1449,122.1746,14.1,25.2,0.401,11.21
2024-06-29,SULAWESI TENGGARA,-4.1449,122.1746,25.0,24.7,0.419,11.21
2024-06-30,SULAWESI TENGGARA,-4.1449,122.1746,20.6,24.9,0.42,11.21
2024-07-01,SULAWESI TENGGARA,-4.1449,122.1746,33.5,24.4,0.427,11.21
2024-07-02,SULAWESI TENGGARA,-4.1449,122.1746,14.6,25.2,0.421,11.21
2024-07-03,SULAWESI TENGGARA,-4.1449,122.1746,40.2,23.8,0.427,11.21
2024-07-04,SULAWESI TENGGARA,-4.1449,122.1746,9.2,24.0,0.425,11.21
2024-07-05,SULAWESI TENGGARA,-4.1449,122.1746,7.9,24.4,0.419,11.21
2024-07-06,SULAWESI TENGGARA,-4.1449,122.1746,0.3,25.4,0.407,11.21
2024-07-07,SULAWESI TENGGARA,-4.1449,122.1746,12.7,24.4,0.409,11.21
2024-07-08,SULAWESI TENGGARA,-4.1449,122.1746,29.9,24.6,0.42,11.21
2024-07-09,SULAWESI TENGGARA,-4.1449,122.1746,10.5,24.3,0.42,11.21
2024-07-10,SULAWESI TENGGARA,-4.1449,122.1746,2.6,24.5,0.41,11.21
2024-07-11,SULAWESI TENGGARA,-4.1449,122.1746,0.1,24.6,0.388,11.21
2024-07-12,SULAWESI TENGGARA,-4.1449,122.1746,1.6,24.3,0.378,11.21
2024-07-13,SULAWESI TENGGARA,-4.1449,122.1746,3.5,24.9,0.376,11.21
2024-07-14,SULAWESI TENGGARA,-4.1449,122.1746,3.7,25.2,0.383,11.21
2024-07-15,SULAWESI TENGGARA,-4.1449,122.1746,1.7,25.6,0.365,11.21
2024-07-16,SULAWESI TENGGARA,-4.1449,122.1746,0.5,25.3,0.361,11.21
2024-07-17,SULAWESI TENGGARA,-4.1449,122.1746,0.1,25.4,0.346,11.21
2024-07-18,SULAWESI TENGGARA,-4.1449,122.1746,2.5,24.3,0.342,11.21
2024-07-19,SULAWESI TENGGARA,-4.1449,122.1746,0.8,24.7,0.341,11.21
2024-07-20,SULAWESI TENGGARA,-4.1449,122.1746,0.8,24.7,0.333,11.21
2024-07-21,SULAWESI TENGGARA,-4.1449,122.1746,11.6,24.7,0.361,11.21
2024-07-22,SULAWESI TENGGARA,-4.1449,122.1746,13.3,24.4,0.401,11.21
2024-07-23,SULAWESI TENGGARA,-4.1449,122.1746,0.4,25.5,0.386,11.21
2024-07-24,SULAWESI TENGGARA,-4.1449,122.1746,2.0,25.6,0.373,11.21
2024-07-25,SULAWESI TENGGARA,-4.1449,122.1746,26.9,24.6,0.392,11.21
2024-07-26,SULAWESI TENGGARA,-4.1449,122.1746,32.8,24.6,0.415,11.21
2024-07-27,SULAWESI TENGGARA,-4.1449,122.1746,12.6,25.0,0.413,11.21
2024-07-28,SULAWESI TENGGARA,-4.1449,122.1746,25.0,24.4,0.416,11.21
2024-07-29,SULAWESI TENGGARA,-4.1449,122.1746,3.0,25.1,0.405,11.21
2024-07-30,SULAWESI TENGGARA,-4.1449,122.1746,6.6,25.0,0.404,11.21
2024-07-31,SULAWESI TENGGARA,-4.1449,122.1746,6.4,24.4,0.406,11.21
2024-08-01,SULAWESI TENGGARA,-4.1449,122.1746,2.7,24.9,0.397,11.21
2024-08-02,SULAWESI TENGGARA,-4.1449,122.1746,2.7,24.7,0.387,11.21
2024-08-03,SULAWESI TENGGARA,-4.1449,122.1746,1.0,25.2,0.372,11.21
2024-08-04,SULAWESI TENGGARA,-4.1449,122.1746,1.6,25.0,0.361,11.21
2024-08-05,SULAWESI TENGGARA,-4.1449,122.1746,10.8,24.6,0.377,11.21
2024-08-06,SULAWESI TENGGARA,-4.1449,122.1746,19.9,24.5,0.402,11.21
2024-08-07,SULAWESI TENGGARA,-4.1449,122.1746,0.8,25.2,0.402,11.21
2024-08-08,SULAWESI TENGGARA,-4.1449,122.1746,3.1,25.4,0.393,11.21
2024-08-09,SULAWESI TENGGARA,-4.1449,122.1746,0.5,24.6,0.376,11.21
2024-08-10,SULAWESI TENGGARA,-4.1449,122.1746,0.4,24.4,0.367,11.21
2024-08-11,SULAWESI TENGGARA,-4.1449,122.1746,0.5,24.1,0.355,11.21
2024-08-12,SULAWESI TENGGARA,-4.1449,122.1746,1.8,25.4,0.349,11.21
2024-08-13,SULAWESI TENGGARA,-4.1449,122.1746,0.6,25.4,0.345,11.21
2024-08-14,SULAWESI TENGGARA,-4.1449,122.1746,0.0,24.8,0.329,11.21
2024-08-15,SULAWESI TENGGARA,-4.1449,122.1746,0.0,24.7,0.316,11.21
2024-08-16,SULAWESI TENGGARA,-4.1449,122.1746,1.2,24.9,0.305,11.21
2024-08-17,SULAWESI TENGGARA,-4.1449,122.1746,0.0,25.2,0.288,11.21
2024-08-18,SULAWESI TENGGARA,-4.1449,122.1746,0.6,25.8,0.275,11.21
2024-08-19,SULAWESI TENGGARA,-4.1449,122.1746,5.3,25.8,0.278,11.21
2024-08-20,SULAWESI TENGGARA,-4.1449,122.1746,0.0,25.7,0.281,11.21
2024-08-21,SULAWESI TENGGARA,-4.1449,122.1746,0.0,26.2,0.264,11.21
2024-08-22,SULAWESI TENGGARA,-4.1449,122.1746,11.4,25.3,0.3,11.21
2024-08-23,SULAWESI TENGGARA,-4.1449,122.1746,5.9,24.8,0.359,11.21
2024-08-24,SULAWESI TENGGARA,-4.1449,122.1746,1.0,25.3,0.358,11.21
2024-08-25,SULAWESI TENGGARA,-4.1449,122.1746,16.5,25.0,0.367,11.21
2024-08-26,SULAWESI TENGGARA,-4.1449,122.1746,24.0,25.0,0.388,11.21
2024-08-27,SULAWESI TENGGARA,-4.1449,122.1746,1.1,25.8,0.369,11.21
2024-08-28,SULAWESI TENGGARA,-4.1449,122.1746,2.4,24.6,0.359,11.21
2024-08-29,SULAWESI TENGGARA,-4.1449,122.1746,0.2,24.8,0.342,11.21
2024-08-30,SULAWESI TENGGARA,-4.1449,122.1746,3.4,25.4,0.335,11.21
2024-08-31,SULAWESI TENGGARA,-4.1449,122.1746,0.2,26.3,0.34,11.21
2024-09-01,SULAWESI TENGGARA,-4.1449,122.1746,0.6,26.3,0.315,11.21
2024-09-02,SULAWESI TENGGARA,-4.1449,122.1746,0.2,26.2,0.297,11.21
2024-09-03,SULAWESI TENGGARA,-4.1449,122.1746,3.9,25.9,0.321,11.21
2024-09-04,SULAWESI TENGGARA,-4.1449,122.1746,8.8,25.6,0.358,11.21
2024-09-05,SULAWESI TENGGARA,-4.1449,122.1746,0.8,26.3,0.362,11.21
2024-09-06,SULAWESI TENGGARA,-4.1449,122.1746,9.4,25.3,0.366,11.21
2024-09-07,SULAWESI TENGGARA,-4.1449,122.1746,13.8,25.0,0.397,11.21
2024-09-08,SULAWESI TENGGARA,-4.1449,122.1746,19.0,24.7,0.4,11.21
2024-09-09,SULAWESI TENGGARA,-4.1449,122.1746,0.4,25.6,0.392,11.21
2024-09-10,SULAWESI TENGGARA,-4.1449,122.1746,0.2,25.0,0.365,11.21
2024-09-11,SULAWESI TENGGARA,-4.1449,122.1746,0.8,25.0,0.344,11.21
2024-09-12,SULAWESI TENGGARA,-4.1449,122.1746,0.3,25.4,0.323,11.21
2024-09-13,SULAWESI TENGGARA,-4.1449,122.1746,0.2,25.4,0.305,11.21
2024-09-14,SULAWESI TENGGARA,-4.1449,122.1746,0.0,25.0,0.292,11.21
2024-09-15,SULAWESI TENGGARA,-4.1449,122.1746,0.0,25.3,0.276,11.21
2024-09-16,SULAWESI TENGGARA,-4.1449,122.1746,0.9,26.0,0.264,11.21
2024-09-17,SULAWESI TENGGARA,-4.1449,122.1746,0.0,26.5,0.25,11.21
2024-09-18,SULAWESI TENGGARA,-4.1449,122.1746,0.0,27.1,0.233,11.21
2024-09-19,SULAWESI TENGGARA,-4.1449,122.1746,1.4,27.5,0.223,11.21
2024-09-20,SULAWESI TENGGARA,-4.1449,122.1746,3.1,27.1,0.22,11.21
2024-09-21,SULAWESI TENGGARA,-4.1449,122.1746,9.7,26.9,0.237,11.21
2024-09-22,SULAWESI TENGGARA,-4.1449,122.1746,10.1,26.5,0.252,11.21
2024-09-23,SULAWESI TENGGARA,-4.1449,122.1746,0.9,27.2,0.269,11.21
2024-09-24,SULAWESI TENGGARA,-4.1449,122.1746,8.3,26.7,0.262,11.21
2024-09-25,SULAWESI TENGGARA,-4.1449,122.1746,0.2,27.2,0.27,11.21
2024-09-26,SULAWESI TENGGARA,-4.1449,122.1746,0.8,27.5,0.252,11.21
2024-09-27,SULAWESI TENGGARA,-4.1449,122.1746,2.2,26.8,0.249,11.21
2024-09-28,SULAWESI TENGGARA,-4.1449,122.1746,21.4,25.5,0.349,11.21
2024-09-29,SULAWESI TENGGARA,-4.1449,122.1746,24.3,24.8,0.362,11.21
2024-09-30,SULAWESI TENGGARA,-4.1449,122.1746,0.9,26.6,0.335,11.21
2024-10-01,SULAWESI TENGGARA,-4.1449,122.1746,4.3,26.2,0.324,11.21
2024-10-02,SULAWESI TENGGARA,-4.1449,122.1746,18.3,24.5,0.381,11.21
2024-10-03,SULAWESI TENGGARA,-4.1449,122.1746,1.4,25.8,0.361,11.21
2024-10-04,SULAWESI TENGGARA,-4.1449,122.1746,3.3,25.7,0.348,11.21
2024-10-05,SULAWESI TENGGARA,-4.1449,122.1746,0.1,26.7,0.344,11.21
2024-10-06,SULAWESI TENGGARA,-4.1449,122.1746,0.3,26.2,0.314,11.21
2024-10-07,SULAWESI TENGGARA,-4.1449,122.1746,0.6,26.3,0.295,11.21
2024-10-08,SULAWESI TENGGARA,-4.1449,122.1746,27.7,25.4,0.344,11.21
2024-10-09,SULAWESI TENGGARA,-4.1449,122.1746,8.3,24.9,0.392,11.21
2024-10-10,SULAWESI TENGGARA,-4.1449,122.1746,16.6,25.0,0.401,11.21
2024-10-11,SULAWESI TENGGARA,-4.1449,122.1746,20.9,26.1,0.392,11.21
2024-10-12,SULAWESI TENGGARA,-4.1449,122.1746,3.0,26.7,0.366,11.21
2024-10-13,SULAWESI TENGGARA,-4.1449,122.1746,3.5,26.4,0.354,11.21
2024-10-14,SULAWESI TENGGARA,-4.1449,122.1746,18.9,25.1,0.389,11.21
2024-10-15,SULAWESI TENGGARA,-4.1449,122.1746,23.8,25.2,0.403,11.21
2024-10-16,SULAWESI TENGGARA,-4.1449,122.1746,0.8,26.4,0.386,11.21
2024-10-17,SULAWESI TENGGARA,-4.1449,122.1746,0.2,26.5,0.36,11.21
2024-10-18,SULAWESI TENGGARA,-4.1449,122.1746,1.1,26.6,0.333,11.21
2024-10-19,SULAWESI TENGGARA,-4.1449,122.1746,0.1,27.2,0.311,11.21
2024-10-20,SULAWESI TENGGARA,-4.1449,122.1746,0.0,27.0,0.285,11.21
2024-10-21,SULAWESI TENGGARA,-4.1449,122.1746,0.1,27.1,0.266,11.21
2024-10-22,SULAWESI TENGGARA,-4.1449,122.1746,0.5,27.5,0.249,11.21
2024-10-23,SULAWESI TENGGARA,-4.1449,122.1746,0.0,27.6,0.226,11.21
2024-10-24,SULAWESI TENGGARA,-4.1449,122.1746,0.1,27.7,0.207,11.21
2024-10-25,SULAWESI TENGGARA,-4.1449,122.1746,0.2,27.8,0.197,11.21
2024-10-26,SULAWESI TENGGARA,-4.1449,122.1746,0.0,27.9,0.188,11.21
2024-10-27,SULAWESI TENGGARA,-4.1449,122.1746,0.0,28.0,0.177,11.21
2024-10-28,SULAWESI TENGGARA,-4.1449,122.1746,0.3,27.6,0.166,11.21
2024-10-29,SULAWESI TENGGARA,-4.1449,122.1746,0.2,27.9,0.155,11.21
2024-10-30,SULAWESI TENGGARA,-4.1449,122.1746,0.7,27.9,0.151,11.21
2024-10-31,SULAWESI TENGGARA,-4.1449,122.1746,0.0,28.1,0.148,11.21
2024-11-01,SULAWESI TENGGARA,-4.1449,122.1746,7.4,27.1,0.164,11.21
2024-11-02,SULAWESI TENGGARA,-4.1449,122.1746,17.2,26.5,0.215,11.21
2024-11-03,SULAWESI TENGGARA,-4.1449,122.1746,5.2,26.6,0.318,11.21
2024-11-04,SULAWESI TENGGARA,-4.1449,122.1746,0.8,26.8,0.27,11.21
2024-11-05,SULAWESI TENGGARA,-4.1449,122.1746,10.2,26.2,0.298,11.21
2024-11-06,SULAWESI TENGGARA,-4.1449,122.1746,12.0,26.4,0.285,11.21
2024-11-07,SULAWESI TENGGARA,-4.1449,122.1746,5.6,26.1,0.321,11.21
2024-11-08,SULAWESI TENGGARA,-4.1449,122.1746,6.8,26.4,0.328,11.21
2024-11-09,SULAWESI TENGGARA,-4.1449,122.1746,2.6,26.8,0.315,11.21
2024-11-10,SULAWESI TENGGARA,-4.1449,122.1746,16.0,26.4,0.324,11.21
2024-11-11,SULAWESI TENGGARA,-4.1449,122.1746,11.0,25.9,0.371,11.21
2024-11-12,SULAWESI TENGGARA,-4.1449,122.1746,10.8,25.7,0.371,11.21
2024-11-13,SULAWESI TENGGARA,-4.1449,122.1746,31.9,26.2,0.405,11.21
2024-11-14,SULAWESI TENGGARA,-4.1449,122.1746,8.3,25.7,0.404,11.21
2024-11-15,SULAWESI TENGGARA,-4.1449,122.1746,13.7,26.2,0.403,11.21
2024-11-16,SULAWESI TENGGARA,-4.1449,122.1746,20.8,26.0,0.398,11.21
2024-11-17,SULAWESI TENGGARA,-4.1449,122.1746,8.5,26.1,0.405,11.21
2024-11-18,SULAWESI TENGGARA,-4.1449,122.1746,1.7,27.1,0.388,11.21
2024-11-19,SULAWESI TENGGARA,-4.1449,122.1746,13.4,26.7,0.385,11.21
2024-11-20,SULAWESI TENGGARA,-4.1449,122.1746,3.4,26.1,0.387,11.21
2024-11-21,SULAWESI TENGGARA,-4.1449,122.1746,11.9,26.5,0.394,11.21
2024-11-22,SULAWESI TENGGARA,-4.1449,122.1746,3.4,27.3,0.372,11.21
2024-11-23,SULAWESI TENGGARA,-4.1449,122.1746,20.8,26.2,0.38,11.21
2024-11-24,SULAWESI TENGGARA,-4.1449,122.1746,8.7,26.5,0.389,11.21
2024-11-25,SULAWESI TENGGARA,-4.1449,122.1746,2.1,26.8,0.365,11.21
2024-11-26,SULAWESI TENGGARA,-4.1449,122.1746,3.2,26.5,0.359,11.21
2024-11-27,SULAWESI TENGGARA,-4.1449,122.1746,11.2,26.6,0.36,11.21
2024-11-28,SULAWESI TENGGARA,-4.1449,122.1746,11.0,26.5,0.385,11.21
2024-11-29,SULAWESI TENGGARA,-4.1449,122.1746,13.0,26.4,0.383,11.21
2024-11-30,SULAWESI TENGGARA,-4.1449,122.1746,16.5,26.4,0.391,11.21
2024-12-01,SULAWESI TENGGARA,-4.1449,122.1746,10.7,26.1,0.413,11.21
2024-12-02,SULAWESI TENGGARA,-4.1449,122.1746,4.8,26.8,0.396,11.21
2024-12-03,SULAWESI TENGGARA,-4.1449,122.1746,12.7,26.9,0.402,11.21
2024-12-04,SULAWESI TENGGARA,-4.1449,122.1746,6.8,26.8,0.388,11.21
2024-12-05,SULAWESI TENGGARA,-4.1449,122.1746,17.1,26.0,0.399,11.21
2024-12-06,SULAWESI TENGGARA,-4.1449,122.1746,16.1,26.1,0.412,11.21
2024-12-07,SULAWESI TENGGARA,-4.1449,122.1746,1.0,25.8,0.404,11.21
2024-12-08,SULAWESI TENGGARA,-4.1449,122.1746,0.8,27.5,0.381,11.21
2024-12-09,SULAWESI TENGGARA,-4.1449,122.1746,19.4,27.0,0.378,11.21
2024-12-10,SULAWESI TENGGARA,-4.1449,122.1746,25.8,26.4,0.388,11.21
2024-12-11,SULAWESI TENGGARA,-4.1449,122.1746,1.6,26.7,0.394,11.21
2024-12-12,SULAWESI TENGGARA,-4.1449,122.1746,3.3,26.7,0.382,11.21
2024-12-13,SULAWESI TENGGARA,-4.1449,122.1746,5.7,26.9,0.387,11.21
2024-12-14,SULAWESI TENGGARA,-4.1449,122.1746,23.0,26.3,0.403,11.21
2024-12-15,SULAWESI TENGGARA,-4.1449,122.1746,0.0,27.3,0.387,11.21
2024-12-16,SULAWESI TENGGARA,-4.1449,122.1746,0.7,27.7,0.378,11.21
2024-12-17,SULAWESI TENGGARA,-4.1449,122.1746,0.0,28.4,0.343,11.21
2024-12-18,SULAWESI TENGGARA,-4.1449,122.1746,2.1,27.8,0.32,11.21
2024-12-19,SULAWESI TENGGARA,-4.1449,122.1746,0.7,28.0,0.288,11.21
